"id","status","status_detail","build_country","build_year","flag_name","dead_weight","vessel_type"
68077,Active,In Service/Commission,Spain,2001,Hong Kong,22377,Chemical/Oil Products Tanker
75906,Active,In Service/Commission,Japan,2007,Gabon,105547,Crude/Oil Products Tanker
79161,Active,In Service/Commission,South Korea,2008,Panama,46549,Crude/Oil Products Tanker
78306,Active,In Service/Commission,China,2008,Panama,297395,Crude Oil Tanker
78777,Active,In Service/Commission,Germany,2007,Germany,40550,Products Tanker 
117182,Active,In Service/Commission,Japan,2022,Marshall Islands,19971,Chemical/Oil Products Tanker
73464,Active,In Service/Commission,Japan,2003,Panama,19773,Crude/Oil Products Tanker
81105,Active,In Service/Commission,China,2010,Marshall Islands,156527,Crude/Oil Products Tanker
115159,Active,In Service/Commission,Turkey,2004,Malta,5136,Chemical/Oil Products Tanker
70611,Active,In Service/Commission,South Korea,2002,Panama,319430,Crude Oil Tanker
80911,Active,In Service/Commission,China,2014,Liberia,50143,Crude/Oil Products Tanker
103892,Active,In Service/Commission,South Korea,2019,Liberia,318000,Crude Oil Tanker
104913,Active,In Service/Commission,South Korea,2020,Marshall Islands,299997,Crude Oil Tanker
104034,Active,In Service/Commission,South Korea,2019,Marshall Islands,318744,Crude Oil Tanker
81985,Active,In Service/Commission,China,2010,Palau,108835,Crude/Oil Products Tanker
72630,Active,In Service/Commission,China,2005,Marshall Islands,36809,Chemical/Oil Products Tanker
113909,Active,In Service/Commission,China,2022,Liberia,158000,Crude Oil Tanker
117092,Active,In Service/Commission,Indonesia,2020,Indonesia,5050,Products Tanker 
119114,Active,In Service/Commission,Japan,2023,Singapore,12556,Chemical/Oil Products Tanker
114660,Active,In Service/Commission,China,2009,Panama,9224,Chemical/Oil Products Tanker
79473,Active,In Service/Commission,South Korea,2009,Marshall Islands,50004,Chemical/Oil Products Tanker
85592,Active,In Service/Commission,South Korea,2011,Liberia,47251,Crude/Oil Products Tanker
104957,Active,In Service/Commission,China,2020,Liberia,156586,Crude Oil Tanker
119830,Active,In Service/Commission,Vietnam,2023,Singapore,49999,Products Tanker 
104066,Active,In Service/Commission,South Korea,2019,Liberia,318000,Crude Oil Tanker
119699,Active,In Service/Commission,China,2023,Panama,33242,Products Tanker 
117134,Active,In Service/Commission,Japan,2021,Singapore,9649,Products Tanker 
118667,Active,In Service/Commission,South Korea,2022,"Korea, Republic of",6600,Products Tanker 
71686,Active,In Service/Commission,Japan,2003,Djibouti,68467,Crude/Oil Products Tanker
104174,Active,In Service/Commission,South Korea,2019,Marshall Islands,318744,Crude Oil Tanker
69946,Active,In Service/Commission,South Korea,2001,Panama,159167,Crude/Oil Products Tanker
94805,Active,In Service/Commission,South Korea,2014,Marshall Islands,49746,Crude/Oil Products Tanker
117355,Active,In Service/Commission,South Korea,2022,Liberia,115351,Crude Oil Tanker
101054,Active,In Service/Commission,Japan,2018,Marshall Islands,299993,Crude Oil Tanker
101257,Active,In Service/Commission,China,2018,Malta,112794,Crude/Oil Products Tanker
62351,Active,In Service/Commission,South Korea,1988,Nigeria,35644,Products Tanker 
74816,Active,In Service/Commission,South Korea,2008,Panama,50319,Crude Oil Tanker
118741,Active,In Service/Commission,China,2022,Singapore,119999,Products Tanker 
94863,Active,In Service/Commission,South Korea,2016,Isle of Man,109584,Crude/Oil Products Tanker
117024,Active,In Service/Commission,China,2021,China,8000,Products Tanker 
114187,Active,In Service/Commission,China,2011,Cyprus,6257,Products Tanker 
69228,Active,In Service/Commission,South Korea,2000,Panama,37418,Chemical/Oil Products Tanker
106808,Active,In Service/Commission,China,2020,China,10000,Chemical/Oil Products Tanker
82045,Active,In Service/Commission,South Korea,2010,Marshall Islands,16803,Crude/Oil Products Tanker
81007,Active,In Service/Commission,China,2009,Greece,318080,Crude Oil Tanker
117179,Active,In Service/Commission,Japan,2022,Hong Kong,19993,Chemical/Oil Products Tanker
114246,Active,In Service/Commission,Turkey,2005,Italy,5850,Chemical/Oil Products Tanker
94807,Active,In Service/Commission,South Korea,2014,Marshall Islands,49711,Crude/Oil Products Tanker
93387,Active,In Service/Commission,South Korea,2016,Greece,158888,Crude/Oil Products Tanker
90313,Active,In Service/Commission,South Korea,2012,Kuwait,110587,Crude/Oil Products Tanker
72710,Active,In Service/Commission,Japan,2003,Indonesia,19940,Crude/Oil Products Tanker
99627,Active,In Service/Commission,South Korea,2017,Greece,149992,Crude/Oil Products Tanker
115684,Active,In Service/Commission,South Korea,2018,"Korea, Republic of",6473,Chemical/Oil Products Tanker
82047,Active,In Service/Commission,South Korea,2010,Marshall Islands,158475,Crude/Oil Products Tanker
114929,Active,In Service/Commission,South Korea,2008,Panama,8029,Chemical/Oil Products Tanker
73768,Active,In Service/Commission,South Korea,2005,Bahamas,115526,Crude/Oil Products Tanker
116702,Active,In Service/Commission,Japan,2002,Thailand,2058,Asphalt/Bitumen Tanker
78190,Active,In Service/Commission,China,2008,Panama,108953,Crude/Oil Products Tanker
76012,Active,In Service/Commission,Japan,2005,Panama,47999,Products Tanker 
72728,Active,In Service/Commission,China,2004,Singapore,44508,Chemical/Oil Products Tanker
99639,Active,In Service/Commission,China,2017,Panama,13204,Crude/Oil Products Tanker
96472,Active,In Service/Commission,China,2016,Marshall Islands,50135,Crude/Oil Products Tanker
101048,Active,In Service/Commission,China,2017,Marshall Islands,159639,Crude/Oil Products Tanker
105087,Active,In Service/Commission,South Korea,2020,Singapore,49827,Products Tanker 
74698,Active,In Service/Commission,Romania,2005,Marshall Islands,69523,Crude/Oil Products Tanker
109370,Active,In Service/Commission,South Korea,2021,Greece,318482,Crude Oil Tanker
102300,Active,In Service/Commission,Japan,2018,Panama,49929,Crude/Oil Products Tanker
75182,Active,In Service/Commission,China,2007,China,45764,Products Tanker 
79549,Active,In Service/Commission,China,2009,Isle of Man,16669,Crude/Oil Products Tanker
117218,Active,In Service/Commission,South Korea,2022,Liberia,318262,Crude Oil Tanker
114916,Active,In Service/Commission,Japan,2006,Japan,5500,Crude Oil Tanker
74252,Active,In Service/Commission,South Korea,2006,Panama,106004,Crude/Oil Products Tanker
114596,Active,In Service/Commission,Ukraine,2003,Netherlands,9197,Crude Oil Tanker
68810,Active,In Service/Commission,South Korea,2001,Guyana,306344,Crude Oil Tanker
70963,Active,In Service/Commission,South Korea,2003,India,113918,Crude/Oil Products Tanker
91475,Active,In Service/Commission,South Korea,2012,Liberia,122039,Crude/Oil Products Tanker
116468,Active,In Service/Commission,China,2021,Liberia,307925,Crude Oil Tanker
101259,Active,In Service/Commission,Vietnam,2019,Liberia,74999,Crude/Oil Products Tanker
73430,Active,In Service/Commission,Japan,2005,Liberia,47278,Products Tanker 
82131,Active,In Service/Commission,South Korea,2010,Marshall Islands,158475,Crude/Oil Products Tanker
116700,Active,In Service/Commission,China,2007,Panama,6855,Asphalt/Bitumen Tanker
93417,Active,In Service/Commission,China,2012,China,12476,Crude/Oil Products Tanker
117606,Active,In Service/Commission,South Korea,2022,Greece,49990,Products Tanker 
105097,Active,In Service/Commission,South Korea,2020,Malta,158082,Crude Oil Tanker
82129,Active,In Service/Commission,South Korea,2009,Marshall Islands,158475,Crude/Oil Products Tanker
74946,Active,In Service/Commission,South Korea,2007,Viet Nam,40092,Chemical/Oil Products Tanker
110063,Active,In Service/Commission,China,2022,Netherlands,13000,Chemical/Oil Products Tanker
109659,Active,In Service/Commission,South Korea,2013,Marshall Islands,30158,Asphalt/Bitumen Tanker
114809,Active,In Service/Commission,China,2009,Viet Nam,7119,Products Tanker 
113936,Active,In Service/Commission,South Korea,2021,Liberia,50299,Products Tanker 
81965,Active,In Service/Commission,South Korea,2008,Indonesia,13224,Crude/Oil Products Tanker
97520,Active,In Service/Commission,Japan,2015,Norway,19975,Crude/Oil Products Tanker
75154,Active,In Service/Commission,South Korea,2006,Marshall Islands,37620,Crude/Oil Products Tanker
105115,Active,In Service/Commission,South Korea,2021,Belgium,318000,Crude Oil Tanker
82407,Active,In Service/Commission,Japan,2009,Panama,26040,Chemical/Oil Products Tanker
79585,Active,In Service/Commission,China,2010,Malta,296681,Crude Oil Tanker
96934,Active,In Service/Commission,Vietnam,2016,Liberia,39309,Chemical/Oil Products Tanker
73492,Active,In Service/Commission,South Korea,2005,Norway,47210,Crude Oil Tanker
100626,Active,In Service/Commission,South Korea,2017,Chile,113032,Crude/Oil Products Tanker
93457,Active,In Service/Commission,China,2012,Hong Kong,297336,Crude Oil Tanker
101124,Active,In Service/Commission,South Korea,2019,Marshall Islands,49951,Chemical/Oil Products Tanker
76824,Active,In Service/Commission,South Korea,2007,Greece,115824,Crude/Oil Products Tanker
72824,Active,In Service/Commission,Japan,2004,Panama,49323,Chemical/Oil Products Tanker
76440,Active,In Service/Commission,South Korea,2007,Panama,12873,Crude/Oil Products Tanker
75392,Active,In Service/Commission,South Korea,2008,Malta,40083,Chemical/Oil Products Tanker
76882,Active,In Service/Commission,Japan,2008,Marshall Islands,110828,Crude/Oil Products Tanker
73512,Active,In Service/Commission,South Korea,2004,Russian Federation,37178,Chemical/Oil Products Tanker
73472,Active,In Service/Commission,South Korea,2005,Cook Islands,111006,Crude/Oil Products Tanker
94393,Active,In Service/Commission,South Korea,2014,Liberia,50844,Crude/Oil Products Tanker
74942,Active,In Service/Commission,China,2007,Panama,298923,Crude Oil Tanker
72880,Active,In Service/Commission,China,2004,Italy,23740,Chemical/Oil Products Tanker
118273,Active,In Service/Commission,China,2023,Singapore,119999,Products Tanker 
68285,Inactive,Broken Up,Japan,2000,Palau,106562,Crude/Oil Products Tanker
72902,Active,In Service/Commission,Japan,2003,Indonesia,44995,Products Tanker 
117369,Active,In Service/Commission,South Korea,2022,Panama,299945,Crude Oil Tanker
87342,Active,In Service/Commission,China,2012,China,27074,Products Tanker 
81413,Active,In Service/Commission,Japan,2009,Malta,46547,Products Tanker 
94729,Active,In Service/Commission,South Korea,2014,Marshall Islands,49990,Crude/Oil Products Tanker
115371,Active,In Service/Commission,Japan,2003,Indonesia,8831,Chemical/Oil Products Tanker
82209,Active,In Service/Commission,China,2010,Viet Nam,108871,Crude/Oil Products Tanker
76980,Active,In Service/Commission,Romania,2009,Panama,15091,Crude/Oil Products Tanker
96918,Active,In Service/Commission,China,2016,Marshall Islands,109999,Products Tanker 
118590,Active,In Service/Commission,South Korea,2022,Saudi Arabia,49999,Products Tanker 
116686,Active,In Service/Commission,China,2007,,4400,Asphalt/Bitumen Tanker
105966,Active,In Service/Commission,China,2020,Norway,49042,Chemical/Oil Products Tanker
68309,Active,In Service/Commission,South Korea,1999,Thailand,307151,Crude Oil Tanker
74966,Active,In Service/Commission,Japan,2006,Gabon,115338,Crude/Oil Products Tanker
76322,Active,In Service/Commission,Japan,2007,Hong Kong,19951,Crude/Oil Products Tanker
118201,Active,In Service/Commission,China,2023,Cyprus,49900,Products Tanker 
114362,Active,In Service/Commission,Russia,2004,Russian Federation,5600,Products Tanker 
115413,Active,In Service/Commission,China,2002,Thailand,6523,Products Tanker 
90065,Active,In Service/Commission,South Korea,2011,Greece,115674,Crude/Oil Products Tanker
68353,Active,In Service/Commission,Japan,1999,India,73980,Crude/Oil Products Tanker
82239,Active,In Service/Commission,South Korea,2009,Marshall Islands,50261,Crude/Oil Products Tanker
77728,Active,In Service/Commission,China,2011,Panama,11051,Crude/Oil Products Tanker
101180,Active,In Service/Commission,Japan,2019,Panama,35647,Chemical/Oil Products Tanker
68361,Inactive,Broken Up,Japan,1999,Palau,314250,Crude Oil Tanker
76652,Active,In Service/Commission,Russia,2017,Panama,45704,Crude/Oil Products Tanker
93579,Active,In Service/Commission,South Korea,2013,Chile,49990,Crude/Oil Products Tanker
63635,Active,In Service/Commission,China,2003,Panama,10198,Crude/Oil Products Tanker
114739,Active,In Service/Commission,China,2008,Cook Islands,7000,Products Tanker 
119358,Active,In Service/Commission,China,2021,Cyprus,4070,Chemical/Oil Products Tanker
119348,Active,In Service/Commission,Turkey,2022,Turkey,3100,Products Tanker 
116869,Active,In Service/Commission,Croatia,2008,Cyprus,9221,Asphalt/Bitumen Tanker
70511,Active,In Service/Commission,South Korea,2002,Panama,305795,Crude Oil Tanker
114083,Active,In Service/Commission,Japan,2003,Marshall Islands,8521,Chemical/Oil Products Tanker
70525,Active,In Service/Commission,South Korea,2003,Liberia,160209,Crude/Oil Products Tanker
76486,Active,In Service/Commission,Japan,2006,India,48676,Crude/Oil Products Tanker
71248,Active,In Service/Commission,Croatia,2004,Liberia,109295,Crude/Oil Products Tanker
75260,Active,In Service/Commission,Japan,2005,Malta,12430,Crude/Oil Products Tanker
101424,Active,In Service/Commission,South Korea,2017,Liberia,301123,Crude Oil Tanker
76586,Active,In Service/Commission,South Korea,2008,Liberia,45965,Chemical/Oil Products Tanker
81647,Active,In Service/Commission,Turkey,2009,Malta,14374,Crude/Oil Products Tanker
68443,Active,In Service/Commission,South Korea,1999,Nigeria,46217,Crude Oil Tanker
117350,Active,In Service/Commission,Vietnam,2022,Singapore,50415,Products Tanker 
71486,Active,In Service/Commission,South Korea,2003,Gabon,39575,Crude/Oil Products Tanker
82265,Active,In Service/Commission,South Korea,2009,Marshall Islands,158007,Crude/Oil Products Tanker
80255,Active,In Service/Commission,China,2010,Marshall Islands,156642,Crude/Oil Products Tanker
81085,Active,In Service/Commission,South Korea,2009,Greece,316679,Crude Oil Tanker
99355,Active,In Service/Commission,South Korea,2016,Greece,158594,Crude/Oil Products Tanker
105998,Active,In Service/Commission,China,2021,Sweden,17995,Chemical/Oil Products Tanker
119423,Active,In Service/Commission,Indonesia,2021,Indonesia,4820,Products Tanker 
89163,Active,In Service/Commission,South Korea,2012,Liberia,157596,Crude/Oil Products Tanker
102462,Active,In Service/Commission,Japan,2018,Singapore,18769,Crude/Oil Products Tanker
78152,Active,In Service/Commission,Japan,2007,Panama,38065,Chemical/Oil Products Tanker
115485,Active,In Service/Commission,Turkey,2010,Portugal,6870,Chemical/Oil Products Tanker
115282,Active,In Service/Commission,Japan,2005,Indonesia,8801,Chemical/Oil Products Tanker
119393,Active,In Service/Commission,Japan,2021,Japan,915,Chemical/Oil Products Tanker
102745,Active,In Service/Commission,Vietnam,2019,Marshall Islands,47499,Crude/Oil Products Tanker
79663,Active,In Service/Commission,Japan,2008,Singapore,110077,Crude/Oil Products Tanker
119406,Active,In Service/Commission,Japan,2021,Japan,2250,Products Tanker 
118334,Active,In Service/Commission,South Korea,2023,Liberia,115519,Crude Oil Tanker
119400,Active,In Service/Commission,Japan,2021,Japan,600,Chemical/Oil Products Tanker
116811,Active,In Service/Commission,China,2016,Netherlands,4995,Asphalt/Bitumen Tanker
119424,Active,In Service/Commission,South Korea,2021,"Korea, Republic of",3500,Products Tanker 
119421,Active,In Service/Commission,Indonesia,2021,Indonesia,4820,Products Tanker 
119409,Active,In Service/Commission,Japan,2021,Japan,4999,Products Tanker 
78903,Active,In Service/Commission,South Korea,2009,Malta,115873,Crude/Oil Products Tanker
114367,Active,In Service/Commission,Turkey,2009,Malta,7770,Chemical/Oil Products Tanker
119425,Active,In Service/Commission,Japan,2021,Japan,4999,Chemical/Oil Products Tanker
73490,Active,In Service/Commission,South Korea,2005,Marshall Islands,46803,Crude Oil Tanker
